datum,vix,vdax,fg,vdax_quelle
2020-08-21,22.54,20.25,70.00,gemessen:^GDAXI
2020-08-24,22.37,20.70,73.00,gemessen:^GDAXI
2020-08-25,22.03,20.70,74.00,gemessen:^GDAXI
2020-08-26,23.27,20.93,75.00,gemessen:^GDAXI
2020-08-27,24.47,21.12,76.00,gemessen:^GDAXI
2020-08-28,22.96,16.74,78.00,gemessen:^GDAXI
2020-08-31,26.41,16.83,74.00,gemessen:^GDAXI
2020-09-01,26.12,14.32,77.00,gemessen:^GDAXI
2020-09-02,26.57,15.67,78.00,gemessen:^GDAXI
2020-09-03,33.60,16.64,58.00,gemessen:^GDAXI
2020-09-04,30.75,17.64,59.00,gemessen:^GDAXI
2020-09-07,,18.75,,gemessen:^GDAXI
2020-09-08,31.46,19.18,54.00,gemessen:^GDAXI
2020-09-09,28.81,19.22,66.00,gemessen:^GDAXI
2020-09-10,29.71,19.04,59.00,gemessen:^GDAXI
2020-09-11,26.87,18.94,58.00,gemessen:^GDAXI
2020-09-14,25.85,18.73,59.00,gemessen:^GDAXI
2020-09-15,25.59,18.74,59.00,gemessen:^GDAXI
2020-09-16,26.04,18.68,56.00,gemessen:^GDAXI
2020-09-17,26.46,18.62,53.00,gemessen:^GDAXI
2020-09-18,25.83,18.32,52.00,gemessen:^GDAXI
2020-09-21,27.78,24.20,51.00,gemessen:^GDAXI
2020-09-22,26.86,22.64,52.00,gemessen:^GDAXI
2020-09-23,28.58,22.72,46.00,gemessen:^GDAXI
2020-09-24,28.51,22.34,48.00,gemessen:^GDAXI
2020-09-25,26.38,22.49,49.00,gemessen:^GDAXI
2020-09-28,26.19,25.36,50.00,gemessen:^GDAXI
2020-09-29,26.27,25.28,44.00,gemessen:^GDAXI
2020-09-30,26.37,25.31,45.00,gemessen:^GDAXI
2020-10-01,26.70,24.09,41.00,gemessen:^GDAXI
2020-10-02,27.63,23.69,40.00,gemessen:^GDAXI
2020-10-05,27.96,23.37,45.00,gemessen:^GDAXI
2020-10-06,29.48,22.36,44.00,gemessen:^GDAXI
2020-10-07,28.06,22.11,51.00,gemessen:^GDAXI
2020-10-08,26.36,21.07,53.00,gemessen:^GDAXI
2020-10-09,25.00,21.07,55.00,gemessen:^GDAXI
2020-10-12,25.07,21.22,60.00,gemessen:^GDAXI
2020-10-13,26.07,21.44,56.00,gemessen:^GDAXI
2020-10-14,26.40,21.43,55.00,gemessen:^GDAXI
2020-10-15,26.97,22.99,59.00,gemessen:^GDAXI
2020-10-16,27.41,23.81,62.00,gemessen:^GDAXI
2020-10-19,29.18,23.75,59.00,gemessen:^GDAXI
2020-10-20,29.35,17.99,58.00,gemessen:^GDAXI
2020-10-21,28.65,18.66,63.00,gemessen:^GDAXI
2020-10-22,28.11,18.60,69.00,gemessen:^GDAXI
2020-10-23,27.55,18.81,67.00,gemessen:^GDAXI
2020-10-26,32.46,22.69,44.00,gemessen:^GDAXI
2020-10-27,33.35,19.43,47.00,gemessen:^GDAXI
2020-10-28,40.28,23.77,33.00,gemessen:^GDAXI
2020-10-29,37.59,23.94,33.00,gemessen:^GDAXI
2020-10-30,38.02,23.93,29.00,gemessen:^GDAXI
2020-11-02,37.13,25.39,25.00,gemessen:^GDAXI
2020-11-03,35.55,26.85,32.00,gemessen:^GDAXI
2020-11-04,29.57,27.77,36.00,gemessen:^GDAXI
2020-11-05,27.58,28.76,41.00,gemessen:^GDAXI
2020-11-06,24.86,28.58,40.00,gemessen:^GDAXI
2020-11-09,25.75,33.48,54.00,gemessen:^GDAXI
2020-11-10,24.80,33.45,58.00,gemessen:^GDAXI
2020-11-11,23.45,33.30,66.00,gemessen:^GDAXI
2020-11-12,25.35,33.61,55.00,gemessen:^GDAXI
2020-11-13,23.10,32.33,59.00,gemessen:^GDAXI
2020-11-16,22.45,31.92,71.00,gemessen:^GDAXI
2020-11-17,22.71,31.87,67.00,gemessen:^GDAXI
2020-11-18,23.84,31.68,63.00,gemessen:^GDAXI
2020-11-19,23.11,31.39,64.00,gemessen:^GDAXI
2020-11-20,23.70,31.37,62.00,gemessen:^GDAXI
2020-11-23,22.66,31.31,75.00,gemessen:^GDAXI
2020-11-24,21.64,27.98,88.00,gemessen:^GDAXI
2020-11-25,21.25,27.60,91.00,gemessen:^GDAXI
2020-11-26,,21.75,,gemessen:^GDAXI
2020-11-27,20.84,21.75,92.00,gemessen:^GDAXI
2020-11-30,20.57,21.73,88.00,gemessen:^GDAXI
2020-12-01,20.77,21.20,85.00,gemessen:^GDAXI
2020-12-02,21.17,20.33,87.00,gemessen:^GDAXI
2020-12-03,21.28,19.83,85.00,gemessen:^GDAXI
2020-12-04,20.79,18.95,89.00,gemessen:^GDAXI
2020-12-07,21.30,18.70,88.00,gemessen:^GDAXI
2020-12-08,20.68,8.88,82.00,gemessen:^GDAXI
2020-12-09,22.27,8.86,80.00,gemessen:^GDAXI
2020-12-10,22.52,8.87,77.00,gemessen:^GDAXI
2020-12-11,23.31,9.11,76.00,gemessen:^GDAXI
2020-12-14,24.72,9.52,69.00,gemessen:^GDAXI
2020-12-15,22.89,10.04,69.00,gemessen:^GDAXI
2020-12-16,22.50,11.17,69.00,gemessen:^GDAXI
2020-12-17,21.93,11.29,71.00,gemessen:^GDAXI
2020-12-18,21.57,10.77,63.00,gemessen:^GDAXI
2020-12-21,25.16,15.05,63.00,gemessen:^GDAXI
2020-12-22,24.23,15.65,59.00,gemessen:^GDAXI
2020-12-23,23.31,15.65,57.00,gemessen:^GDAXI
2020-12-24,21.53,,54.00,gemessen:^GDAXI
2020-12-28,21.70,16.35,54.00,gemessen:^GDAXI
2020-12-29,23.08,16.39,52.00,gemessen:^GDAXI
2020-12-30,22.77,16.45,50.00,gemessen:^GDAXI
2020-12-31,22.75,,51.00,gemessen:^GDAXI
2021-01-04,26.97,16.37,52.00,gemessen:^GDAXI
2021-01-05,25.34,16.43,53.00,gemessen:^GDAXI
2021-01-06,25.07,17.22,59.00,gemessen:^GDAXI
2021-01-07,22.37,17.08,66.00,gemessen:^GDAXI
2021-01-08,21.56,17.12,71.00,gemessen:^GDAXI
2021-01-11,24.08,17.45,65.00,gemessen:^GDAXI
2021-01-12,23.33,17.47,69.00,gemessen:^GDAXI
2021-01-13,22.21,17.46,70.00,gemessen:^GDAXI
2021-01-14,23.25,17.35,67.00,gemessen:^GDAXI
2021-01-15,24.34,17.44,60.00,gemessen:^GDAXI
2021-01-18,,17.32,,gemessen:^GDAXI
2021-01-19,23.24,17.12,61.00,gemessen:^GDAXI
2021-01-20,21.58,16.56,69.00,gemessen:^GDAXI
2021-01-21,21.32,16.42,63.00,gemessen:^GDAXI
2021-01-22,21.91,16.42,69.00,gemessen:^GDAXI
2021-01-25,23.19,14.08,66.00,gemessen:^GDAXI
2021-01-26,23.02,14.50,62.00,gemessen:^GDAXI
2021-01-27,37.21,15.46,40.00,gemessen:^GDAXI
2021-01-28,30.21,14.57,45.00,gemessen:^GDAXI
2021-01-29,33.09,15.68,38.00,gemessen:^GDAXI
2021-02-01,30.24,16.51,43.40,gemessen:^GDAXI
2021-02-02,25.56,17.40,60.47,gemessen:^GDAXI
2021-02-03,22.91,17.41,59.20,gemessen:^GDAXI
2021-02-04,21.77,16.63,61.07,gemessen:^GDAXI
2021-02-05,20.87,16.54,68.00,gemessen:^GDAXI
2021-02-08,21.24,16.42,72.87,gemessen:^GDAXI
2021-02-09,21.63,16.21,75.40,gemessen:^GDAXI
2021-02-10,21.99,16.33,75.27,gemessen:^GDAXI
2021-02-11,21.25,16.55,76.00,gemessen:^GDAXI
2021-02-12,19.97,16.51,77.67,gemessen:^GDAXI
2021-02-15,,15.66,,gemessen:^GDAXI
2021-02-16,21.46,15.68,73.93,gemessen:^GDAXI
2021-02-17,21.50,16.18,70.20,gemessen:^GDAXI
2021-02-18,22.49,15.97,62.53,gemessen:^GDAXI
2021-02-19,22.05,16.19,56.24,gemessen:^GDAXI
2021-02-22,23.45,16.20,52.48,gemessen:^GDAXI
2021-02-23,23.11,15.19,50.56,gemessen:^GDAXI
2021-02-24,21.34,14.34,63.80,gemessen:^GDAXI
2021-02-25,28.89,12.96,46.16,gemessen:^GDAXI
2021-02-26,27.95,13.19,53.52,gemessen:^GDAXI
2021-03-01,23.35,12.65,58.52,gemessen:^GDAXI
2021-03-02,24.10,11.88,50.32,gemessen:^GDAXI
2021-03-03,26.67,10.74,43.84,gemessen:^GDAXI
2021-03-04,28.57,10.52,37.80,gemessen:^GDAXI
2021-03-05,24.66,10.59,41.52,gemessen:^GDAXI
2021-03-08,25.47,15.58,39.08,gemessen:^GDAXI
2021-03-09,24.03,15.61,43.36,gemessen:^GDAXI
2021-03-10,22.56,15.64,45.56,gemessen:^GDAXI
2021-03-11,21.91,15.40,50.48,gemessen:^GDAXI
2021-03-12,20.69,15.43,53.72,gemessen:^GDAXI
2021-03-15,20.03,15.50,56.52,gemessen:^GDAXI
2021-03-16,19.79,15.58,54.80,gemessen:^GDAXI
2021-03-17,19.23,15.49,57.87,gemessen:^GDAXI
2021-03-18,21.58,15.15,52.33,gemessen:^GDAXI
2021-03-19,20.95,15.78,50.83,gemessen:^GDAXI
2021-03-22,18.88,15.67,50.70,gemessen:^GDAXI
2021-03-23,20.30,15.57,41.80,gemessen:^GDAXI
2021-03-24,21.20,15.42,37.67,gemessen:^GDAXI
2021-03-25,19.81,15.30,37.83,gemessen:^GDAXI
2021-03-26,18.86,15.08,37.57,gemessen:^GDAXI
2021-03-29,20.74,14.68,39.57,gemessen:^GDAXI
2021-03-30,19.61,14.34,42.03,gemessen:^GDAXI
2021-03-31,19.40,14.38,44.57,gemessen:^GDAXI
2021-04-01,17.33,14.42,46.40,gemessen:^GDAXI
2021-04-05,17.91,,54.57,gemessen:^GDAXI
2021-04-06,18.12,14.35,53.50,gemessen:^GDAXI
2021-04-07,17.16,13.70,52.53,gemessen:^GDAXI
2021-04-08,16.95,9.00,48.10,gemessen:^GDAXI
2021-04-09,16.69,8.98,47.50,gemessen:^GDAXI
2021-04-12,16.91,8.92,43.43,gemessen:^GDAXI
2021-04-13,16.65,8.93,43.63,gemessen:^GDAXI
2021-04-14,16.99,8.70,39.97,gemessen:^GDAXI
2021-04-15,16.57,8.50,47.17,gemessen:^GDAXI
2021-04-16,16.25,9.19,51.30,gemessen:^GDAXI
2021-04-19,17.29,9.69,45.27,gemessen:^GDAXI
2021-04-20,18.68,10.89,42.87,gemessen:^GDAXI
2021-04-21,17.50,10.08,49.63,gemessen:^GDAXI
2021-04-22,18.71,10.31,46.70,gemessen:^GDAXI
2021-04-23,17.33,10.43,47.70,gemessen:^GDAXI
2021-04-26,17.64,10.24,50.53,gemessen:^GDAXI
2021-04-27,17.56,10.40,54.80,gemessen:^GDAXI
2021-04-28,17.28,10.12,52.40,gemessen:^GDAXI
2021-04-29,17.61,10.71,56.17,gemessen:^GDAXI
2021-04-30,18.61,9.84,46.53,gemessen:^GDAXI
2021-05-03,18.31,10.07,47.57,gemessen:^GDAXI
2021-05-04,19.48,13.27,43.47,gemessen:^GDAXI
2021-05-05,19.15,15.06,43.03,gemessen:^GDAXI
2021-05-06,18.39,15.05,43.93,gemessen:^GDAXI
2021-05-07,16.69,15.73,48.17,gemessen:^GDAXI
2021-05-10,19.66,15.72,44.93,gemessen:^GDAXI
2021-05-11,21.84,17.03,42.03,gemessen:^GDAXI
2021-05-12,27.59,17.04,26.77,gemessen:^GDAXI
2021-05-13,23.13,17.07,34.43,gemessen:^GDAXI
2021-05-14,18.81,17.75,36.00,gemessen:^GDAXI
2021-05-17,19.72,17.13,36.37,gemessen:^GDAXI
2021-05-18,21.34,17.01,34.03,gemessen:^GDAXI
2021-05-19,22.18,17.28,32.33,gemessen:^GDAXI
2021-05-20,20.67,18.20,32.30,gemessen:^GDAXI
2021-05-21,20.15,18.05,29.43,gemessen:^GDAXI
2021-05-24,18.40,,29.50,gemessen:^GDAXI
2021-05-25,18.84,18.02,26.67,gemessen:^GDAXI
2021-05-26,17.36,18.02,28.13,gemessen:^GDAXI
2021-05-27,16.74,18.02,30.30,gemessen:^GDAXI
2021-05-28,16.76,18.16,31.57,gemessen:^GDAXI
2021-05-31,,18.00,,gemessen:^GDAXI
2021-06-01,17.90,18.23,35.40,gemessen:^GDAXI
2021-06-02,17.48,18.13,42.13,gemessen:^GDAXI
2021-06-03,18.04,15.38,40.80,gemessen:^GDAXI
2021-06-04,16.42,13.85,41.90,gemessen:^GDAXI
2021-06-07,16.42,13.88,44.47,gemessen:^GDAXI
2021-06-08,17.07,13.25,46.47,gemessen:^GDAXI
2021-06-09,17.89,13.34,48.53,gemessen:^GDAXI
2021-06-10,16.10,11.45,48.90,gemessen:^GDAXI
2021-06-11,15.65,11.66,51.23,gemessen:^GDAXI
2021-06-14,16.39,11.69,54.17,gemessen:^GDAXI
2021-06-15,17.02,10.78,52.67,gemessen:^GDAXI
2021-06-16,18.15,10.78,44.80,gemessen:^GDAXI
2021-06-17,17.75,10.76,42.03,gemessen:^GDAXI
2021-06-18,20.70,10.77,31.60,gemessen:^GDAXI
2021-06-21,17.89,9.71,32.47,gemessen:^GDAXI
2021-06-22,16.66,9.64,32.80,gemessen:^GDAXI
2021-06-23,16.32,10.50,33.27,gemessen:^GDAXI
2021-06-24,15.97,10.91,36.90,gemessen:^GDAXI
2021-06-25,15.62,10.84,41.63,gemessen:^GDAXI
2021-06-28,15.76,10.64,41.43,gemessen:^GDAXI
2021-06-29,16.02,10.77,39.83,gemessen:^GDAXI
2021-06-30,15.83,10.94,38.00,gemessen:^GDAXI
2021-07-01,15.48,11.04,38.67,gemessen:^GDAXI
2021-07-02,15.07,11.07,38.67,gemessen:^GDAXI
2021-07-05,,10.99,,gemessen:^GDAXI
2021-07-06,16.44,11.47,33.30,gemessen:^GDAXI
2021-07-07,16.20,12.19,33.10,gemessen:^GDAXI
2021-07-08,19.00,13.59,26.97,gemessen:^GDAXI
2021-07-09,16.18,14.91,31.00,gemessen:^GDAXI
2021-07-12,16.17,14.83,31.70,gemessen:^GDAXI
2021-07-13,17.12,14.82,31.27,gemessen:^GDAXI
2021-07-14,16.33,14.78,29.53,gemessen:^GDAXI
2021-07-15,17.01,15.20,27.33,gemessen:^GDAXI
2021-07-16,18.45,15.31,26.90,gemessen:^GDAXI
2021-07-19,22.50,16.76,8.98,gemessen:^GDAXI
2021-07-20,19.73,16.46,20.07,gemessen:^GDAXI
2021-07-21,17.91,17.20,24.20,gemessen:^GDAXI
2021-07-22,17.69,16.86,24.33,gemessen:^GDAXI
2021-07-23,17.20,16.96,28.30,gemessen:^GDAXI
2021-07-26,17.58,16.99,30.90,gemessen:^GDAXI
2021-07-27,19.36,17.10,27.17,gemessen:^GDAXI
2021-07-28,18.31,16.85,27.47,gemessen:^GDAXI
2021-07-29,17.70,16.53,29.23,gemessen:^GDAXI
2021-07-30,18.24,16.60,25.77,gemessen:^GDAXI
2021-08-02,19.46,16.57,25.10,gemessen:^GDAXI
2021-08-03,18.04,16.57,29.53,gemessen:^GDAXI
2021-08-04,17.97,16.49,28.63,gemessen:^GDAXI
2021-08-05,17.28,16.03,29.63,gemessen:^GDAXI
2021-08-06,16.15,14.69,31.87,gemessen:^GDAXI
2021-08-09,16.72,13.48,32.07,gemessen:^GDAXI
2021-08-10,16.79,13.29,34.83,gemessen:^GDAXI
2021-08-11,16.17,13.35,37.93,gemessen:^GDAXI
2021-08-12,15.59,13.56,43.13,gemessen:^GDAXI
2021-08-13,15.45,13.01,47.13,gemessen:^GDAXI
2021-08-16,16.12,12.88,44.87,gemessen:^GDAXI
2021-08-17,17.91,8.07,31.70,gemessen:^GDAXI
2021-08-18,21.57,8.00,18.20,gemessen:^GDAXI
2021-08-19,21.67,8.49,14.88,gemessen:^GDAXI
2021-08-20,18.56,8.33,23.87,gemessen:^GDAXI
2021-08-23,17.15,7.70,30.43,gemessen:^GDAXI
2021-08-24,17.22,7.63,34.40,gemessen:^GDAXI
2021-08-25,16.79,7.29,36.03,gemessen:^GDAXI
2021-08-26,18.84,7.46,36.83,gemessen:^GDAXI
2021-08-27,16.39,7.42,47.47,gemessen:^GDAXI
2021-08-30,16.19,7.00,47.87,gemessen:^GDAXI
2021-08-31,16.48,7.16,47.23,gemessen:^GDAXI
2021-09-01,16.11,7.15,43.13,gemessen:^GDAXI
2021-09-02,16.41,6.55,44.17,gemessen:^GDAXI
2021-09-03,16.41,6.61,44.07,gemessen:^GDAXI
2021-09-06,,7.37,,gemessen:^GDAXI
2021-09-07,18.14,7.66,41.70,gemessen:^GDAXI
2021-09-08,17.96,9.25,38.57,gemessen:^GDAXI
2021-09-09,18.80,9.15,33.80,gemessen:^GDAXI
2021-09-10,20.95,8.72,20.60,gemessen:^GDAXI
2021-09-13,19.37,8.96,28.27,gemessen:^GDAXI
2021-09-14,19.46,8.95,24.80,gemessen:^GDAXI
2021-09-15,18.18,9.20,31.20,gemessen:^GDAXI
2021-09-16,18.69,9.18,31.50,gemessen:^GDAXI
2021-09-17,20.81,8.84,17.93,gemessen:^GDAXI
2021-09-20,25.71,11.69,11.10,gemessen:^GDAXI
2021-09-21,24.36,12.89,11.45,gemessen:^GDAXI
2021-09-22,20.87,13.43,20.03,gemessen:^GDAXI
2021-09-23,18.63,13.86,24.50,gemessen:^GDAXI
2021-09-24,17.75,13.99,23.83,gemessen:^GDAXI
2021-09-27,18.76,13.96,24.77,gemessen:^GDAXI
2021-09-28,23.25,15.56,12.47,gemessen:^GDAXI
2021-09-29,22.56,15.90,12.48,gemessen:^GDAXI
2021-09-30,23.14,16.00,9.97,gemessen:^GDAXI
2021-10-01,21.10,16.06,18.33,gemessen:^GDAXI
2021-10-04,22.96,16.18,9.50,gemessen:^GDAXI
2021-10-05,21.30,16.27,18.77,gemessen:^GDAXI
2021-10-06,21.00,16.80,20.07,gemessen:^GDAXI
2021-10-07,19.54,17.69,24.60,gemessen:^GDAXI
2021-10-08,18.77,17.69,25.27,gemessen:^GDAXI
2021-10-11,20.00,17.69,25.90,gemessen:^GDAXI
2021-10-12,19.85,17.51,22.70,gemessen:^GDAXI
2021-10-13,18.64,17.73,24.10,gemessen:^GDAXI
2021-10-14,16.86,18.38,31.83,gemessen:^GDAXI
2021-10-15,16.30,18.59,43.63,gemessen:^GDAXI
2021-10-18,16.31,18.41,46.57,gemessen:^GDAXI
2021-10-19,15.70,16.34,53.40,gemessen:^GDAXI
2021-10-20,15.49,15.64,56.57,gemessen:^GDAXI
2021-10-21,15.01,15.28,60.20,gemessen:^GDAXI
2021-10-22,15.43,15.04,59.50,gemessen:^GDAXI
2021-10-25,15.24,14.88,62.97,gemessen:^GDAXI
2021-10-26,15.98,15.25,63.03,gemessen:^GDAXI
2021-10-27,16.98,13.16,58.33,gemessen:^GDAXI
2021-10-28,16.53,12.98,64.40,gemessen:^GDAXI
2021-10-29,16.26,12.68,65.43,gemessen:^GDAXI
2021-11-01,16.41,12.48,66.13,gemessen:^GDAXI
2021-11-02,16.03,12.18,68.27,gemessen:^GDAXI
2021-11-03,15.10,11.88,72.20,gemessen:^GDAXI
2021-11-04,15.44,10.16,72.43,gemessen:^GDAXI
2021-11-05,16.48,8.54,73.60,gemessen:^GDAXI
2021-11-08,17.22,8.39,74.53,gemessen:^GDAXI
2021-11-09,17.78,8.39,77.17,gemessen:^GDAXI
2021-11-10,18.73,8.11,73.09,gemessen:^GDAXI
2021-11-11,17.66,8.00,72.23,gemessen:^GDAXI
2021-11-12,16.29,6.86,74.00,gemessen:^GDAXI
2021-11-15,16.49,6.52,71.63,gemessen:^GDAXI
2021-11-16,16.37,5.82,72.49,gemessen:^GDAXI
2021-11-17,17.11,5.86,69.20,gemessen:^GDAXI
2021-11-18,17.59,6.00,70.14,gemessen:^GDAXI
2021-11-19,17.91,6.07,62.77,gemessen:^GDAXI
2021-11-22,19.17,6.21,60.00,gemessen:^GDAXI
2021-11-23,19.38,7.60,60.37,gemessen:^GDAXI
2021-11-24,18.58,7.01,56.94,gemessen:^GDAXI
2021-11-25,,6.91,,gemessen:^GDAXI
2021-11-26,28.62,16.45,31.26,gemessen:^GDAXI
2021-11-29,22.96,16.48,38.11,gemessen:^GDAXI
2021-11-30,27.19,16.55,24.77,gemessen:^GDAXI
2021-12-01,31.12,18.57,25.36,gemessen:^GDAXI
2021-12-02,27.95,19.02,22.93,gemessen:^GDAXI
2021-12-03,30.67,18.92,20.16,gemessen:^GDAXI
2021-12-06,27.18,19.72,21.26,gemessen:^GDAXI
2021-12-07,21.89,22.26,37.89,gemessen:^GDAXI
2021-12-08,19.90,22.41,41.31,gemessen:^GDAXI
2021-12-09,21.58,22.40,36.86,gemessen:^GDAXI
2021-12-10,18.69,22.38,42.00,gemessen:^GDAXI
2021-12-13,20.31,22.37,35.40,gemessen:^GDAXI
2021-12-14,21.89,22.53,31.54,gemessen:^GDAXI
2021-12-15,19.29,22.37,37.80,gemessen:^GDAXI
2021-12-16,20.57,22.79,33.57,gemessen:^GDAXI
2021-12-17,21.57,22.85,32.51,gemessen:^GDAXI
2021-12-20,22.87,23.59,29.43,gemessen:^GDAXI
2021-12-21,21.01,24.26,34.03,gemessen:^GDAXI
2021-12-22,18.63,24.33,39.54,gemessen:^GDAXI
2021-12-23,17.96,24.62,50.49,gemessen:^GDAXI
2021-12-27,17.68,24.67,56.40,gemessen:^GDAXI
2021-12-28,17.54,19.45,62.97,gemessen:^GDAXI
2021-12-29,16.95,19.70,64.03,gemessen:^GDAXI
2021-12-30,17.33,19.07,63.97,gemessen:^GDAXI
2021-12-31,17.22,,62.54,gemessen:^GDAXI
2022-01-03,16.60,17.50,65.23,gemessen:^GDAXI
2022-01-04,16.91,16.71,64.26,gemessen:^GDAXI
2022-01-05,19.73,16.46,51.03,gemessen:^GDAXI
2022-01-06,19.61,16.99,52.14,gemessen:^GDAXI
2022-01-07,18.76,14.41,49.26,gemessen:^GDAXI
2022-01-10,19.40,14.69,51.14,gemessen:^GDAXI
2022-01-11,18.41,15.09,56.11,gemessen:^GDAXI
2022-01-12,17.62,15.11,55.94,gemessen:^GDAXI
2022-01-13,20.31,15.11,52.17,gemessen:^GDAXI
2022-01-14,19.19,14.96,55.80,gemessen:^GDAXI
2022-01-17,,14.98,,gemessen:^GDAXI
2022-01-18,22.79,15.12,53.71,gemessen:^GDAXI
2022-01-19,23.85,14.90,44.83,gemessen:^GDAXI
2022-01-20,25.59,13.14,39.14,gemessen:^GDAXI
2022-01-21,28.85,14.44,26.73,gemessen:^GDAXI
2022-01-24,29.90,19.45,23.13,gemessen:^GDAXI
2022-01-25,31.16,19.24,20.89,gemessen:^GDAXI
2022-01-26,31.96,20.84,19.51,gemessen:^GDAXI
2022-01-27,30.49,20.67,18.60,gemessen:^GDAXI
2022-01-28,27.66,21.00,23.86,gemessen:^GDAXI
2022-01-31,24.83,21.35,29.20,gemessen:^GDAXI
2022-02-01,21.96,21.41,30.80,gemessen:^GDAXI
2022-02-02,22.09,21.14,28.80,gemessen:^GDAXI
2022-02-03,24.35,21.42,26.06,gemessen:^GDAXI
2022-02-04,23.22,21.73,27.60,gemessen:^GDAXI
2022-02-07,22.86,21.95,27.91,gemessen:^GDAXI
2022-02-08,21.44,21.75,28.94,gemessen:^GDAXI
2022-02-09,19.96,22.14,32.66,gemessen:^GDAXI
2022-02-10,23.91,22.06,33.60,gemessen:^GDAXI
2022-02-11,27.36,22.05,28.49,gemessen:^GDAXI
2022-02-14,28.33,22.85,25.69,gemessen:^GDAXI
2022-02-15,25.70,24.02,29.97,gemessen:^GDAXI
2022-02-16,24.29,23.82,32.09,gemessen:^GDAXI
2022-02-17,28.11,23.91,32.46,gemessen:^GDAXI
2022-02-18,27.75,24.14,29.51,gemessen:^GDAXI
2022-02-21,,24.26,,gemessen:^GDAXI
2022-02-22,28.81,20.43,28.77,gemessen:^GDAXI
2022-02-23,31.02,20.22,18.81,gemessen:^GDAXI
2022-02-24,30.32,22.49,21.23,gemessen:^GDAXI
2022-02-25,27.59,26.40,28.14,gemessen:^GDAXI
2022-02-28,30.15,26.19,25.47,gemessen:^GDAXI
2022-03-01,33.32,28.62,22.97,gemessen:^GDAXI
2022-03-02,30.74,28.46,17.83,gemessen:^GDAXI
2022-03-03,30.48,28.96,21.73,gemessen:^GDAXI
2022-03-04,31.98,31.82,18.17,gemessen:^GDAXI
2022-03-07,36.45,31.92,16.90,gemessen:^GDAXI
2022-03-08,35.13,31.59,16.67,gemessen:^GDAXI
2022-03-09,32.45,42.98,18.03,gemessen:^GDAXI
2022-03-10,30.23,43.17,17.96,gemessen:^GDAXI
2022-03-11,30.75,43.69,19.06,gemessen:^GDAXI
2022-03-14,31.77,44.75,17.50,gemessen:^GDAXI
2022-03-15,29.83,44.41,21.86,gemessen:^GDAXI
2022-03-16,26.67,45.94,25.26,gemessen:^GDAXI
2022-03-17,25.67,45.94,33.63,gemessen:^GDAXI
2022-03-18,23.87,45.93,38.43,gemessen:^GDAXI
2022-03-21,23.53,45.74,40.97,gemessen:^GDAXI
2022-03-22,22.94,45.41,44.54,gemessen:^GDAXI
2022-03-23,23.57,45.61,45.20,gemessen:^GDAXI
2022-03-24,21.67,45.60,46.91,gemessen:^GDAXI
2022-03-25,20.81,43.31,49.37,gemessen:^GDAXI
2022-03-28,19.63,41.49,51.26,gemessen:^GDAXI
2022-03-29,18.90,42.52,52.71,gemessen:^GDAXI
2022-03-30,19.33,40.37,52.80,gemessen:^GDAXI
2022-03-31,20.56,40.68,59.20,gemessen:^GDAXI
2022-04-01,19.63,39.80,59.80,gemessen:^GDAXI
2022-04-04,18.57,35.83,61.66,gemessen:^GDAXI
2022-04-05,21.03,34.94,47.91,gemessen:^GDAXI
2022-04-06,22.10,35.93,46.40,gemessen:^GDAXI
2022-04-07,21.55,24.86,46.83,gemessen:^GDAXI
2022-04-08,21.16,22.64,46.09,gemessen:^GDAXI
2022-04-11,24.37,22.50,43.40,gemessen:^GDAXI
2022-04-12,24.26,21.39,42.06,gemessen:^GDAXI
2022-04-13,21.82,21.43,41.80,gemessen:^GDAXI
2022-04-14,22.70,17.06,39.86,gemessen:^GDAXI
2022-04-18,22.17,,37.60,gemessen:^GDAXI
2022-04-19,21.37,17.03,39.63,gemessen:^GDAXI
2022-04-20,20.32,17.84,43.31,gemessen:^GDAXI
2022-04-21,22.68,18.02,38.94,gemessen:^GDAXI
2022-04-22,28.21,19.73,31.63,gemessen:^GDAXI
2022-04-25,27.02,19.92,29.97,gemessen:^GDAXI
2022-04-26,33.52,20.28,17.90,gemessen:^GDAXI
2022-04-27,31.60,20.29,16.27,gemessen:^GDAXI
2022-04-28,29.99,20.71,24.26,gemessen:^GDAXI
2022-04-29,33.40,18.24,14.33,gemessen:^GDAXI
2022-05-02,32.34,18.00,13.27,gemessen:^GDAXI
2022-05-03,29.25,17.82,30.49,gemessen:^GDAXI
2022-05-04,25.42,17.82,22.40,gemessen:^GDAXI
2022-05-05,31.20,17.69,13.13,gemessen:^GDAXI
2022-05-06,30.19,18.34,12.24,gemessen:^GDAXI
2022-05-09,34.75,18.66,8.19,gemessen:^GDAXI
2022-05-10,32.99,19.25,7.40,gemessen:^GDAXI
2022-05-11,32.56,20.13,4.03,gemessen:^GDAXI
2022-05-12,31.77,20.14,3.20,gemessen:^GDAXI
2022-05-13,28.87,21.52,11.29,gemessen:^GDAXI
2022-05-16,27.47,21.54,11.74,gemessen:^GDAXI
2022-05-17,26.10,22.15,15.20,gemessen:^GDAXI
2022-05-18,30.96,22.59,6.60,gemessen:^GDAXI
2022-05-19,29.35,22.07,13.71,gemessen:^GDAXI
2022-05-20,29.43,21.92,12.66,gemessen:^GDAXI
2022-05-23,28.48,20.80,17.89,gemessen:^GDAXI
2022-05-24,29.45,21.07,16.00,gemessen:^GDAXI
